node_id,activity_threshold,subgraph_id,subgraph_size,feature_activations,top_10_tokens,neuronpedia_link,density,max_avg_degree_ratio,avg_clustering,diameter,single_node_score,hub_spoke_score,strongly_connected_score,linear_score,quicklist_link
0,0.0,0,1,53124.0,"[' regard', ' regards', 'stood', 'draw', 'drawn', ' impunity', ' respect', 'standing', 'holding', ' dignity']",https://neuronpedia.org/gpt2-small/8-res_fs768-jb/0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,https://neuronpedia.org/quick-list/?name=Subgraph_0_Batch_0&features=%5B%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%220%22%7D%5D
1,0.0,1,1,86705.0,"[' altogether', ' entirely', ' unnecessary', ' offending', ' outright', ' abruptly', ' disbelief', ' unwanted', ' bothering', ' inhib']",https://neuronpedia.org/gpt2-small/8-res_fs768-jb/1,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,https://neuronpedia.org/quick-list/?name=Subgraph_1_Batch_0&features=%5B%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%221%22%7D%5D
2,0.0,2,1,133856.0,"['Contents', 'Appearances', 'tymology', 'Trivia', 'References', 'edit', 'History', ' Edit', '↑', 'Gallery']",https://neuronpedia.org/gpt2-small/8-res_fs768-jb/2,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,https://neuronpedia.org/quick-list/?name=Subgraph_2_Batch_0&features=%5B%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%222%22%7D%5D
3,0.0,3,1,76628.0,"['ered', 'manship', ' signs', ' willingness', ' displeasure', 'case', 'alter', 'biz', ' appreciation', ' glimps']",https://neuronpedia.org/gpt2-small/8-res_fs768-jb/3,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,https://neuronpedia.org/quick-list/?name=Subgraph_3_Batch_0&features=%5B%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%223%22%7D%5D
4,0.0,4,9,78308.0,"[' supposed', 'nt', ' definitely', ' not', ' currently', ' hereby', 'rael', ' also', ' NOT', ' indeed']",https://neuronpedia.org/gpt2-small/8-res_fs768-jb/4,0.3055555555555556,2.454545454545454,0.30000000000000004,4,0.0,0.5600250814211616,0.7408751157959155,0.6990998027829229,https://neuronpedia.org/quick-list/?name=Subgraph_4_Batch_0&features=%5B%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%224%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%22293%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%2242%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%22683%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%22461%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%22305%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%22280%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%22697%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%22634%22%7D%5D
293,0.0,4,9,104471.0,"[' ripple', ' reverber', ' resulted', ' affect', ' entail', ' resonate', ' occur', ' detract', ' occurred', 'result']",https://neuronpedia.org/gpt2-small/8-res_fs768-jb/293,0.3055555555555556,2.454545454545454,0.30000000000000004,4,0.0,0.5600250814211616,0.7408751157959155,0.6990998027829229,https://neuronpedia.org/quick-list/?name=Subgraph_4_Batch_0&features=%5B%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%224%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%22293%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%2242%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%22683%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%22461%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%22305%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%22280%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%22697%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%22634%22%7D%5D
42,0.0,4,9,62419.0,"[' raining', ' unclear', ' impossible', ' imperative', ' doubtful', ' easier', ' ironic', ' conceivable', ' advisable', ' tempting']",https://neuronpedia.org/gpt2-small/8-res_fs768-jb/42,0.3055555555555556,2.454545454545454,0.30000000000000004,4,0.0,0.5600250814211616,0.7408751157959155,0.6990998027829229,https://neuronpedia.org/quick-list/?name=Subgraph_4_Batch_0&features=%5B%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%224%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%22293%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%2242%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%22683%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%22461%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%22305%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%22280%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%22697%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%22634%22%7D%5D
683,0.0,4,9,113624.0,"[' dwindling', ' dictated', ' waning', ' obscured', ' blurred', ' muted', ' evident', ' warranted', ' inex', ' palpable']",https://neuronpedia.org/gpt2-small/8-res_fs768-jb/683,0.3055555555555556,2.454545454545454,0.30000000000000004,4,0.0,0.5600250814211616,0.7408751157959155,0.6990998027829229,https://neuronpedia.org/quick-list/?name=Subgraph_4_Batch_0&features=%5B%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%224%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%22293%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%2242%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%22683%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%22461%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%22305%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%22280%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%22697%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%22634%22%7D%5D
461,0.0,4,9,66580.0,"['hes', ' originally', 'wolves', ' initially', ' born', ' instrumental', ' conceived', 'wolf', ' supposed', ' previously']",https://neuronpedia.org/gpt2-small/8-res_fs768-jb/461,0.3055555555555556,2.454545454545454,0.30000000000000004,4,0.0,0.5600250814211616,0.7408751157959155,0.6990998027829229,https://neuronpedia.org/quick-list/?name=Subgraph_4_Batch_0&features=%5B%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%224%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%22293%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%2242%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%22683%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%22461%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%22305%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%22280%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%22697%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%22634%22%7D%5D
305,0.0,4,9,69464.0,"[' aware', ' able', ' afraid', ' willing', ' unable', ' glad', ' thankful', ' unaware', ' proud', ' lucky']",https://neuronpedia.org/gpt2-small/8-res_fs768-jb/305,0.3055555555555556,2.454545454545454,0.30000000000000004,4,0.0,0.5600250814211616,0.7408751157959155,0.6990998027829229,https://neuronpedia.org/quick-list/?name=Subgraph_4_Batch_0&features=%5B%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%224%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%22293%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%2242%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%22683%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%22461%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%22305%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%22280%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%22697%22%7D%2C%20%7B%22modelId%22%3A%20%22gpt2-small%22%2C%20%22layer%22%3A%20%228-res_fs768-jb%22%2C%20%22index%22%3A%20%22634%22%7D%5D
